Window_Size,Latency_ms
2,0.308749993564561
2,0.3023330064024776
2,0.30341598903760314
2,0.310166971758008
2,0.3160419873893261
2,0.2647079818416387
2,0.30066698673181236
2,0.3110000106971711
2,0.31870900420472026
2,0.2631249953992665
2,0.30066698673181236
2,0.27137500001117587
2,0.3147080133203417
2,0.3007090126629919
2,0.26324999635107815
2,0.31599999056197703
2,0.30812498880550265
2,0.3006670158356428
2,0.265290989773348
2,0.31620802474208176
2,0.3063750045839697
2,0.305499997921288
2,0.28741700225509703
2,0.3165840171277523
2,0.2835420018527657
2,0.2859999949578196
2,0.28329199994914234
2,0.24454202502965927
2,0.28329199994914234
2,0.24716698681004345
2,0.2833339967764914
2,0.28345800819806755
2,0.2834160113707185
2,0.28337500407360494
2,0.28337500407360494
2,0.29829199775122106
2,0.28329199994914234
2,0.30700000934302807
2,0.28779200511053205
2,0.24445800227113068
2,0.3186670073773712
2,0.28329098131507635
2,0.29641599394381046
2,0.31270799809135497
2,0.2909159811679274
2,0.2941249986179173
