System,Latency_ms
Static PQ (Pure ADC),0.7570000016130507
AO-PQ (Pure ADC Multi-Epoch),0.4501670046010986
Static PQ (Pure ADC),0.8900420070858672
AO-PQ (Pure ADC Multi-Epoch),0.7918330084066838
Static PQ (Pure ADC),0.5685830110451207
AO-PQ (Pure ADC Multi-Epoch),0.7138749933801591
Static PQ (Pure ADC),0.5417080101324245
AO-PQ (Pure ADC Multi-Epoch),0.36445900332182646
Static PQ (Pure ADC),0.5286250088829547
AO-PQ (Pure ADC Multi-Epoch),0.4242919967509806
Static PQ (Pure ADC),0.5065000004833564
AO-PQ (Pure ADC Multi-Epoch),0.5605840124189854
Static PQ (Pure ADC),0.5581670120591298
AO-PQ (Pure ADC Multi-Epoch),0.5997089901939034
Static PQ (Pure ADC),0.4374170093797147
AO-PQ (Pure ADC Multi-Epoch),0.44833299762103707
Static PQ (Pure ADC),0.4804579948540777
AO-PQ (Pure ADC Multi-Epoch),0.5390419973991811
Static PQ (Pure ADC),1.0094590106746182
AO-PQ (Pure ADC Multi-Epoch),0.7712910010013729
Static PQ (Pure ADC),0.5205830093473196
AO-PQ (Pure ADC Multi-Epoch),0.6713750044582412
Static PQ (Pure ADC),1.1071249900851399
AO-PQ (Pure ADC Multi-Epoch),0.4909590061288327
Static PQ (Pure ADC),0.5210000090301037
AO-PQ (Pure ADC Multi-Epoch),0.4433330032043159
Static PQ (Pure ADC),0.6265420088311657
AO-PQ (Pure ADC Multi-Epoch),0.34324999433010817
Static PQ (Pure ADC),0.899125006981194
AO-PQ (Pure ADC Multi-Epoch),0.5328330007614568
Static PQ (Pure ADC),0.6613750010728836
AO-PQ (Pure ADC Multi-Epoch),0.5482909909915179
Static PQ (Pure ADC),0.6738329975632951
AO-PQ (Pure ADC Multi-Epoch),0.6620829954044893
Static PQ (Pure ADC),0.6072079995647073
AO-PQ (Pure ADC Multi-Epoch),0.47066700062714517
Static PQ (Pure ADC),0.48400000378023833
AO-PQ (Pure ADC Multi-Epoch),0.44683300075121224
Static PQ (Pure ADC),0.504916999489069
AO-PQ (Pure ADC Multi-Epoch),0.5190830124774948
Static PQ (Pure ADC),0.4683330043917522
AO-PQ (Pure ADC Multi-Epoch),0.40412499220110476
Static PQ (Pure ADC),0.506040989421308
AO-PQ (Pure ADC Multi-Epoch),0.7630420004716143
Static PQ (Pure ADC),0.5393339961301535
AO-PQ (Pure ADC Multi-Epoch),0.4210420011077076
Static PQ (Pure ADC),0.5932920030318201
AO-PQ (Pure ADC Multi-Epoch),0.44412499119061977
Static PQ (Pure ADC),0.49820799904409796
AO-PQ (Pure ADC Multi-Epoch),0.439416995504871
Static PQ (Pure ADC),0.4947079869452864
AO-PQ (Pure ADC Multi-Epoch),0.4734169924631715
Static PQ (Pure ADC),1.0154579940717667
AO-PQ (Pure ADC Multi-Epoch),0.4803749907296151
Static PQ (Pure ADC),0.5010829918319359
AO-PQ (Pure ADC Multi-Epoch),0.3855419927276671
Static PQ (Pure ADC),0.8500830008415505
AO-PQ (Pure ADC Multi-Epoch),0.5753329896833748
Static PQ (Pure ADC),0.5214590055402368
AO-PQ (Pure ADC Multi-Epoch),0.6747500010533258
Static PQ (Pure ADC),0.5067500023869798
AO-PQ (Pure ADC Multi-Epoch),0.42954098898917437
Static PQ (Pure ADC),1.0573749896138906
AO-PQ (Pure ADC Multi-Epoch),0.8674160053487867
Static PQ (Pure ADC),0.44499999785330147
AO-PQ (Pure ADC Multi-Epoch),0.6921669992152601
Static PQ (Pure ADC),0.5373750027501956
AO-PQ (Pure ADC Multi-Epoch),0.48741600767243654
Static PQ (Pure ADC),0.44550000166054815
AO-PQ (Pure ADC Multi-Epoch),0.3577919997042045
Static PQ (Pure ADC),0.5346660036593676
AO-PQ (Pure ADC Multi-Epoch),0.6481659947894514
Static PQ (Pure ADC),0.46141700295265764
AO-PQ (Pure ADC Multi-Epoch),0.3480419982224703
Static PQ (Pure ADC),0.4828749952139333
AO-PQ (Pure ADC Multi-Epoch),0.6203329976415262
Static PQ (Pure ADC),0.8758329931879416
AO-PQ (Pure ADC Multi-Epoch),0.7056660106172785
Static PQ (Pure ADC),0.43487499351613224
AO-PQ (Pure ADC Multi-Epoch),0.39316598849836737
Static PQ (Pure ADC),0.46683300752192736
AO-PQ (Pure ADC Multi-Epoch),0.6311250035651028
Static PQ (Pure ADC),0.45170799421612173
AO-PQ (Pure ADC Multi-Epoch),0.36541699955705553
Static PQ (Pure ADC),0.5600830045295879
AO-PQ (Pure ADC Multi-Epoch),0.44158399396110326
Static PQ (Pure ADC),0.49908299115486443
AO-PQ (Pure ADC Multi-Epoch),0.38704200414940715
Static PQ (Pure ADC),0.4629159957403317
AO-PQ (Pure ADC Multi-Epoch),0.4187090089544654
Static PQ (Pure ADC),0.5323750083334744
AO-PQ (Pure ADC Multi-Epoch),0.7586249994346872
Static PQ (Pure ADC),0.4871669952990487
AO-PQ (Pure ADC Multi-Epoch),0.3828329936368391
Static PQ (Pure ADC),0.5610829975921661
AO-PQ (Pure ADC Multi-Epoch),0.48770800640340894
Static PQ (Pure ADC),1.3987080019433051
AO-PQ (Pure ADC Multi-Epoch),0.4195420042378828
Static PQ (Pure ADC),0.5442919937195256
AO-PQ (Pure ADC Multi-Epoch),0.6224999960977584
Static PQ (Pure ADC),0.6582910136785358
AO-PQ (Pure ADC Multi-Epoch),0.7814999989932403
Static PQ (Pure ADC),0.6986670050537214
AO-PQ (Pure ADC Multi-Epoch),0.6828340119682252
Static PQ (Pure ADC),0.5139169952599332
AO-PQ (Pure ADC Multi-Epoch),0.45191698882263154
Static PQ (Pure ADC),0.5587920022662729
AO-PQ (Pure ADC Multi-Epoch),0.5209999944781885
Static PQ (Pure ADC),0.5316250026226044
AO-PQ (Pure ADC Multi-Epoch),0.9441669972147793
Static PQ (Pure ADC),0.5669579986715689
AO-PQ (Pure ADC Multi-Epoch),0.6634169985773042
Static PQ (Pure ADC),0.5109159974381328
AO-PQ (Pure ADC Multi-Epoch),0.39658299647271633
Static PQ (Pure ADC),0.560125001356937
AO-PQ (Pure ADC Multi-Epoch),0.7857500022510067
Static PQ (Pure ADC),0.5908749881200492
AO-PQ (Pure ADC Multi-Epoch),0.4141669924138114
Static PQ (Pure ADC),0.5240830068942159
AO-PQ (Pure ADC Multi-Epoch),0.7729579956503585
Static PQ (Pure ADC),0.5018340016249567
AO-PQ (Pure ADC Multi-Epoch),0.6241670052986592
Static PQ (Pure ADC),0.48916699597612023
AO-PQ (Pure ADC Multi-Epoch),0.3627499972935766
Static PQ (Pure ADC),0.48520800191909075
AO-PQ (Pure ADC Multi-Epoch),0.6984589999774471
Static PQ (Pure ADC),0.9945839992724359
AO-PQ (Pure ADC Multi-Epoch),0.41620800038799644
Static PQ (Pure ADC),0.52299999515526
AO-PQ (Pure ADC Multi-Epoch),0.4171250038780272
Static PQ (Pure ADC),0.5205830093473196
AO-PQ (Pure ADC Multi-Epoch),0.450624997029081
Static PQ (Pure ADC),0.7492089935112745
AO-PQ (Pure ADC Multi-Epoch),0.6932910036994144
Static PQ (Pure ADC),1.2122920015826821
AO-PQ (Pure ADC Multi-Epoch),0.345499996910803
Static PQ (Pure ADC),0.4969580040778965
AO-PQ (Pure ADC Multi-Epoch),0.36858298699371517
Static PQ (Pure ADC),0.5373749881982803
AO-PQ (Pure ADC Multi-Epoch),0.40541699854657054
Static PQ (Pure ADC),0.535375002073124
AO-PQ (Pure ADC Multi-Epoch),0.3900840092683211
Static PQ (Pure ADC),0.8826249977573752
AO-PQ (Pure ADC Multi-Epoch),0.3609160048654303
Static PQ (Pure ADC),0.502583003253676
AO-PQ (Pure ADC Multi-Epoch),0.36166700010653585
Static PQ (Pure ADC),0.5554999952437356
AO-PQ (Pure ADC Multi-Epoch),0.4575420025503263
Static PQ (Pure ADC),1.111499994294718
AO-PQ (Pure ADC Multi-Epoch),0.3403330047149211
Static PQ (Pure ADC),0.9461250010645017
AO-PQ (Pure ADC Multi-Epoch),0.46470799134112895
Static PQ (Pure ADC),0.5535840027732775
AO-PQ (Pure ADC Multi-Epoch),0.4565419949358329
Static PQ (Pure ADC),0.600290994043462
AO-PQ (Pure ADC Multi-Epoch),0.5453749909065664
Static PQ (Pure ADC),0.8128339977702126
AO-PQ (Pure ADC Multi-Epoch),0.7752090023132041
Static PQ (Pure ADC),0.9577499877195805
AO-PQ (Pure ADC Multi-Epoch),0.5711250123567879
Static PQ (Pure ADC),0.6445829931180924
AO-PQ (Pure ADC Multi-Epoch),0.8420420053880662
Static PQ (Pure ADC),0.6095830030972138
AO-PQ (Pure ADC Multi-Epoch),0.5643750046147034
Static PQ (Pure ADC),0.6489579973276705
AO-PQ (Pure ADC Multi-Epoch),0.6776660011382774
Static PQ (Pure ADC),0.617874989984557
AO-PQ (Pure ADC Multi-Epoch),0.5935830122325569
Static PQ (Pure ADC),0.7775410049362108
AO-PQ (Pure ADC Multi-Epoch),0.4844170034630224
Static PQ (Pure ADC),0.6219579954631627
AO-PQ (Pure ADC Multi-Epoch),0.5338329938240349
Static PQ (Pure ADC),0.6170419947011396
AO-PQ (Pure ADC Multi-Epoch),0.4754999972647056
Static PQ (Pure ADC),1.0670420015230775
AO-PQ (Pure ADC Multi-Epoch),0.9030410001287237
Static PQ (Pure ADC),1.106333002098836
AO-PQ (Pure ADC Multi-Epoch),0.5175829865038395
Static PQ (Pure ADC),0.6494589906651527
AO-PQ (Pure ADC Multi-Epoch),0.738000002456829
Static PQ (Pure ADC),0.6170419947011396
AO-PQ (Pure ADC Multi-Epoch),0.4530840087682009
Static PQ (Pure ADC),0.5832080059917644
AO-PQ (Pure ADC Multi-Epoch),0.531375000718981
Static PQ (Pure ADC),0.5691669939551502
AO-PQ (Pure ADC Multi-Epoch),0.6068329967092723
Static PQ (Pure ADC),0.6160829943837598
AO-PQ (Pure ADC Multi-Epoch),0.5719170003430918
Static PQ (Pure ADC),0.8734580042073503
AO-PQ (Pure ADC Multi-Epoch),0.7520419894717634
Static PQ (Pure ADC),0.6332089978968725
AO-PQ (Pure ADC Multi-Epoch),0.5501249979715794
Static PQ (Pure ADC),0.6504580087494105
AO-PQ (Pure ADC Multi-Epoch),0.46504200145136565
Static PQ (Pure ADC),0.6049999938113615
AO-PQ (Pure ADC Multi-Epoch),0.5164159956621006
Static PQ (Pure ADC),0.7207919989014044
AO-PQ (Pure ADC Multi-Epoch),0.49537500308360904
Static PQ (Pure ADC),0.5911250045755878
AO-PQ (Pure ADC Multi-Epoch),0.5054580105934292
Static PQ (Pure ADC),0.6130420078989118
AO-PQ (Pure ADC Multi-Epoch),0.7338750001508743
Static PQ (Pure ADC),0.7294579991139472
AO-PQ (Pure ADC Multi-Epoch),0.4893750010523945
Static PQ (Pure ADC),0.6542500050272793
AO-PQ (Pure ADC Multi-Epoch),0.4182919947197661
Static PQ (Pure ADC),0.9351670014439151
AO-PQ (Pure ADC Multi-Epoch),0.5131250072736293
Static PQ (Pure ADC),0.7495000027120113
AO-PQ (Pure ADC Multi-Epoch),0.429082996561192
Static PQ (Pure ADC),0.651708003715612
AO-PQ (Pure ADC Multi-Epoch),0.4555829946184531
Static PQ (Pure ADC),0.5811250011902303
AO-PQ (Pure ADC Multi-Epoch),0.4709999921033159
Static PQ (Pure ADC),0.671959001920186
AO-PQ (Pure ADC Multi-Epoch),0.5912080087000504
Static PQ (Pure ADC),0.6880419969093055
AO-PQ (Pure ADC Multi-Epoch),0.5697079905075952
Static PQ (Pure ADC),0.6043339963071048
AO-PQ (Pure ADC Multi-Epoch),0.4967499990016222
Static PQ (Pure ADC),0.6811249913880602
AO-PQ (Pure ADC Multi-Epoch),0.46441599261015654
Static PQ (Pure ADC),0.5503749998752028
AO-PQ (Pure ADC Multi-Epoch),0.40395800897385925
Static PQ (Pure ADC),0.6537500012200326
AO-PQ (Pure ADC Multi-Epoch),0.8556659886380658
Static PQ (Pure ADC),0.6055840058252215
AO-PQ (Pure ADC Multi-Epoch),0.4457500035641715
Static PQ (Pure ADC),0.5657080037053674
AO-PQ (Pure ADC Multi-Epoch),0.5174590041860938
Static PQ (Pure ADC),0.6406250031432137
AO-PQ (Pure ADC Multi-Epoch),0.5454580095829442
Static PQ (Pure ADC),0.6628749979427084
AO-PQ (Pure ADC Multi-Epoch),0.883875007275492
Static PQ (Pure ADC),0.6491249951068312
AO-PQ (Pure ADC Multi-Epoch),0.5248329980531707
Static PQ (Pure ADC),0.5921250121900812
AO-PQ (Pure ADC Multi-Epoch),0.4612079937942326
Static PQ (Pure ADC),0.8566250035073608
AO-PQ (Pure ADC Multi-Epoch),0.5350839928723872
Static PQ (Pure ADC),0.7104999967850745
AO-PQ (Pure ADC Multi-Epoch),0.829249998787418
Static PQ (Pure ADC),0.6239170033950359
AO-PQ (Pure ADC Multi-Epoch),0.5432920006569475
Static PQ (Pure ADC),0.5952920037088916
AO-PQ (Pure ADC Multi-Epoch),0.5115410021971911
Static PQ (Pure ADC),0.6428329943446442
AO-PQ (Pure ADC Multi-Epoch),0.4718340060207993
Static PQ (Pure ADC),0.58562500635162
AO-PQ (Pure ADC Multi-Epoch),0.3794169897446409
Static PQ (Pure ADC),0.5855829949723557
AO-PQ (Pure ADC Multi-Epoch),0.45362500532064587
Static PQ (Pure ADC),0.6661249935859814
AO-PQ (Pure ADC Multi-Epoch),0.45954099914524704
Static PQ (Pure ADC),0.5864580016350374
AO-PQ (Pure ADC Multi-Epoch),0.4319580039009452
Static PQ (Pure ADC),0.5846669955644757
AO-PQ (Pure ADC Multi-Epoch),0.4612500051734969
Static PQ (Pure ADC),0.6472079985542223
AO-PQ (Pure ADC Multi-Epoch),0.4536669875960797
Static PQ (Pure ADC),0.6632909935433418
AO-PQ (Pure ADC Multi-Epoch),0.49154199950862676
Static PQ (Pure ADC),0.6264169933274388
AO-PQ (Pure ADC Multi-Epoch),0.5321249918779358
Static PQ (Pure ADC),0.5533340008696541
AO-PQ (Pure ADC Multi-Epoch),0.3890840016538277
Static PQ (Pure ADC),0.5788330017821863
AO-PQ (Pure ADC Multi-Epoch),0.5134579987498
Static PQ (Pure ADC),0.6431249930756167
AO-PQ (Pure ADC Multi-Epoch),0.4925840039504692
Static PQ (Pure ADC),0.6516670109704137
AO-PQ (Pure ADC Multi-Epoch),0.5329580017132685
Static PQ (Pure ADC),0.6354159995680675
AO-PQ (Pure ADC Multi-Epoch),0.37745801091659814
Static PQ (Pure ADC),0.7125420088414103
AO-PQ (Pure ADC Multi-Epoch),0.5853750044479966
Static PQ (Pure ADC),0.6401669961633161
AO-PQ (Pure ADC Multi-Epoch),0.6487920036306605
Static PQ (Pure ADC),0.7103749958332628
AO-PQ (Pure ADC Multi-Epoch),1.040791001287289
Static PQ (Pure ADC),0.6542920018546283
AO-PQ (Pure ADC Multi-Epoch),0.640124999335967
Static PQ (Pure ADC),1.1766249954234809
AO-PQ (Pure ADC Multi-Epoch),0.5904580029891804
Static PQ (Pure ADC),0.702582998201251
AO-PQ (Pure ADC Multi-Epoch),0.639584002783522
Static PQ (Pure ADC),0.6946250068722293
AO-PQ (Pure ADC Multi-Epoch),0.5105000018374994
Static PQ (Pure ADC),0.6352920026984066
AO-PQ (Pure ADC Multi-Epoch),0.5485410074470565
Static PQ (Pure ADC),0.7132090104278177
AO-PQ (Pure ADC Multi-Epoch),1.0445000079926103
Static PQ (Pure ADC),0.6721659883623943
AO-PQ (Pure ADC Multi-Epoch),0.6199159979587421
Static PQ (Pure ADC),0.6614159938180819
AO-PQ (Pure ADC Multi-Epoch),0.6441669975174591
Static PQ (Pure ADC),0.6027079944033176
AO-PQ (Pure ADC Multi-Epoch),0.4484999954001978
Static PQ (Pure ADC),1.062167008058168
AO-PQ (Pure ADC Multi-Epoch),0.873208002303727
Static PQ (Pure ADC),0.5966250027995557
AO-PQ (Pure ADC Multi-Epoch),0.49195899919141084
Static PQ (Pure ADC),0.6559160101460293
AO-PQ (Pure ADC Multi-Epoch),0.4596660000970587
Static PQ (Pure ADC),0.6483750039478764
AO-PQ (Pure ADC Multi-Epoch),0.732083004550077
Static PQ (Pure ADC),0.638999990769662
AO-PQ (Pure ADC Multi-Epoch),0.5422919930424541
Static PQ (Pure ADC),0.6812920037191361
AO-PQ (Pure ADC Multi-Epoch),0.838791995192878
Static PQ (Pure ADC),0.6267919961828738
AO-PQ (Pure ADC Multi-Epoch),0.5070000042906031
Static PQ (Pure ADC),0.5812499875901267
AO-PQ (Pure ADC Multi-Epoch),0.7165419956436381
Static PQ (Pure ADC),0.6017499981680885
AO-PQ (Pure ADC Multi-Epoch),0.47083299432415515
Static PQ (Pure ADC),0.7028330001048744
AO-PQ (Pure ADC Multi-Epoch),0.5265830113785341
Static PQ (Pure ADC),0.5968749901512638
AO-PQ (Pure ADC Multi-Epoch),0.5235830030869693
Static PQ (Pure ADC),0.6529169913846999
AO-PQ (Pure ADC Multi-Epoch),0.5400000081863254
Static PQ (Pure ADC),0.6641660002060235
AO-PQ (Pure ADC Multi-Epoch),0.4783329932251945
Static PQ (Pure ADC),0.657832992146723
AO-PQ (Pure ADC Multi-Epoch),0.8980830025393516
Static PQ (Pure ADC),0.656958989566192
AO-PQ (Pure ADC Multi-Epoch),0.40441699093207717
Static PQ (Pure ADC),0.6471250089816749
AO-PQ (Pure ADC Multi-Epoch),0.4776249988935888
Static PQ (Pure ADC),0.6346669979393482
AO-PQ (Pure ADC Multi-Epoch),0.846041992190294
Static PQ (Pure ADC),0.6467919884016737
AO-PQ (Pure ADC Multi-Epoch),0.5909169994993135
Static PQ (Pure ADC),1.0199579992331564
AO-PQ (Pure ADC Multi-Epoch),0.5795420001959428
Static PQ (Pure ADC),0.6849999917903915
AO-PQ (Pure ADC Multi-Epoch),0.5780000064987689
Static PQ (Pure ADC),0.7317090057767928
AO-PQ (Pure ADC Multi-Epoch),1.178875012556091
Static PQ (Pure ADC),0.6475839909398928
AO-PQ (Pure ADC Multi-Epoch),0.6219999922905117
Static PQ (Pure ADC),0.7283750019269064
AO-PQ (Pure ADC Multi-Epoch),0.5765829992014915
Static PQ (Pure ADC),0.7312499947147444
AO-PQ (Pure ADC Multi-Epoch),1.000874995952472
Static PQ (Pure ADC),0.7318749994738027
AO-PQ (Pure ADC Multi-Epoch),0.5523750005522743
Static PQ (Pure ADC),0.7022089994279668
AO-PQ (Pure ADC Multi-Epoch),0.8202500030165538
Static PQ (Pure ADC),0.7216660014819354
AO-PQ (Pure ADC Multi-Epoch),0.5310839915182441
Static PQ (Pure ADC),0.7652909989701584
AO-PQ (Pure ADC Multi-Epoch),0.8243749907705933
Static PQ (Pure ADC),1.8145409994758666
AO-PQ (Pure ADC Multi-Epoch),0.4805830103578046
Static PQ (Pure ADC),0.673791000735946
AO-PQ (Pure ADC Multi-Epoch),0.5847080028615892
Static PQ (Pure ADC),0.6384580046869814
AO-PQ (Pure ADC Multi-Epoch),0.4942090017721057
Static PQ (Pure ADC),0.7596659997943789
AO-PQ (Pure ADC Multi-Epoch),0.6311250035651028
Static PQ (Pure ADC),0.5978330009384081
AO-PQ (Pure ADC Multi-Epoch),0.9967079968191683
Static PQ (Pure ADC),0.6129999965196475
AO-PQ (Pure ADC Multi-Epoch),0.42675000440794975
Static PQ (Pure ADC),0.6634160090470687
AO-PQ (Pure ADC Multi-Epoch),0.745291996281594
Static PQ (Pure ADC),0.7278330012923107
AO-PQ (Pure ADC Multi-Epoch),0.4435419978108257
Static PQ (Pure ADC),0.6259579968173057
AO-PQ (Pure ADC Multi-Epoch),0.6273749895626679
Static PQ (Pure ADC),0.6117499870015308
AO-PQ (Pure ADC Multi-Epoch),0.5123339942656457
Static PQ (Pure ADC),0.637416000245139
AO-PQ (Pure ADC Multi-Epoch),0.4209580074530095
Static PQ (Pure ADC),0.6084589986130595
AO-PQ (Pure ADC Multi-Epoch),0.5218750011408702
Static PQ (Pure ADC),0.7149590092012659
AO-PQ (Pure ADC Multi-Epoch),0.439957992057316
Static PQ (Pure ADC),0.6195839960128069
AO-PQ (Pure ADC Multi-Epoch),0.4778750007972121
Static PQ (Pure ADC),0.6711250025546178
AO-PQ (Pure ADC Multi-Epoch),0.33941600122489035
Static PQ (Pure ADC),0.6987910019233823
AO-PQ (Pure ADC Multi-Epoch),1.0132089955732226
Static PQ (Pure ADC),1.0205419966951013
AO-PQ (Pure ADC Multi-Epoch),0.5987499898765236
Static PQ (Pure ADC),0.7194999925559387
AO-PQ (Pure ADC Multi-Epoch),0.4255419917171821
Static PQ (Pure ADC),0.6534169951919466
AO-PQ (Pure ADC Multi-Epoch),0.5478750099427998
Static PQ (Pure ADC),0.6536250002682209
AO-PQ (Pure ADC Multi-Epoch),0.45604200568050146
Static PQ (Pure ADC),0.6369589973473921
AO-PQ (Pure ADC Multi-Epoch),0.5556250107474625
Static PQ (Pure ADC),0.6877089908812195
AO-PQ (Pure ADC Multi-Epoch),0.493874991661869
Static PQ (Pure ADC),0.9552079864079133
AO-PQ (Pure ADC Multi-Epoch),0.45095899258740246
Static PQ (Pure ADC),0.629791000392288
AO-PQ (Pure ADC Multi-Epoch),0.9543329942971468
Static PQ (Pure ADC),0.7658749964321032
AO-PQ (Pure ADC Multi-Epoch),0.666000007186085
Static PQ (Pure ADC),0.8964169974206015
AO-PQ (Pure ADC Multi-Epoch),0.7285000028787181
Static PQ (Pure ADC),0.6157919997349381
AO-PQ (Pure ADC Multi-Epoch),0.5352909938665107
Static PQ (Pure ADC),0.8153749949997291
AO-PQ (Pure ADC Multi-Epoch),0.6337500090012327
Static PQ (Pure ADC),0.7562079990748316
AO-PQ (Pure ADC Multi-Epoch),0.6215829926077276
Static PQ (Pure ADC),0.6557079905178398
AO-PQ (Pure ADC Multi-Epoch),0.7938339986139908
Static PQ (Pure ADC),0.687708001350984
AO-PQ (Pure ADC Multi-Epoch),0.7394169952021912
Static PQ (Pure ADC),0.8895000064512715
AO-PQ (Pure ADC Multi-Epoch),0.6060000014258549
Static PQ (Pure ADC),0.951916998019442
AO-PQ (Pure ADC Multi-Epoch),0.6630419957218692
Static PQ (Pure ADC),0.6977500015636906
AO-PQ (Pure ADC Multi-Epoch),0.662417005514726
Static PQ (Pure ADC),0.8317080064443871
AO-PQ (Pure ADC Multi-Epoch),0.9576670126989484
Static PQ (Pure ADC),0.6629999988945201
AO-PQ (Pure ADC Multi-Epoch),0.44341701141092926
Static PQ (Pure ADC),0.657666998449713
AO-PQ (Pure ADC Multi-Epoch),0.8419160003541037
Static PQ (Pure ADC),0.7010420085862279
AO-PQ (Pure ADC Multi-Epoch),0.8096660021692514
Static PQ (Pure ADC),0.6682079983875155
AO-PQ (Pure ADC Multi-Epoch),0.411750006605871
Static PQ (Pure ADC),0.7682499999646097
AO-PQ (Pure ADC Multi-Epoch),0.7189169991761446
Static PQ (Pure ADC),0.8972920040832832
AO-PQ (Pure ADC Multi-Epoch),0.4588750016409904
Static PQ (Pure ADC),0.6450829969253391
AO-PQ (Pure ADC Multi-Epoch),0.493708997964859
Static PQ (Pure ADC),0.6266249984037131
AO-PQ (Pure ADC Multi-Epoch),0.7694160012761131
Static PQ (Pure ADC),0.6019170104991645
AO-PQ (Pure ADC Multi-Epoch),0.440500007243827
Static PQ (Pure ADC),0.6427089974749833
AO-PQ (Pure ADC Multi-Epoch),0.7946660043671727
Static PQ (Pure ADC),0.7269580091815442
AO-PQ (Pure ADC Multi-Epoch),0.5413750041043386
Static PQ (Pure ADC),0.6476249982370064
AO-PQ (Pure ADC Multi-Epoch),0.5111250065965578
Static PQ (Pure ADC),0.6393750081770122
AO-PQ (Pure ADC Multi-Epoch),0.5013750051148236
Static PQ (Pure ADC),0.8234999986598268
AO-PQ (Pure ADC Multi-Epoch),0.7584999984828755
Static PQ (Pure ADC),0.8256669971160591
AO-PQ (Pure ADC Multi-Epoch),0.4920409992337227
Static PQ (Pure ADC),0.7198749954113737
AO-PQ (Pure ADC Multi-Epoch),0.8617080020485446
Static PQ (Pure ADC),0.6524159980472177
AO-PQ (Pure ADC Multi-Epoch),0.5502920103026554
Static PQ (Pure ADC),0.6887500057928264
AO-PQ (Pure ADC Multi-Epoch),0.618958001723513
Static PQ (Pure ADC),0.6897499988554046
AO-PQ (Pure ADC Multi-Epoch),0.5247090011835098
Static PQ (Pure ADC),0.7015419978415594
AO-PQ (Pure ADC Multi-Epoch),0.5777909973403439
Static PQ (Pure ADC),0.6858330016257241
AO-PQ (Pure ADC Multi-Epoch),0.49383300938643515
Static PQ (Pure ADC),0.6824580050306395
AO-PQ (Pure ADC Multi-Epoch),0.5835839983774349
Static PQ (Pure ADC),0.6995839939918369
AO-PQ (Pure ADC Multi-Epoch),0.512500002514571
Static PQ (Pure ADC),0.6596659950446337
AO-PQ (Pure ADC Multi-Epoch),0.5513750074896961
Static PQ (Pure ADC),0.7129169971449301
AO-PQ (Pure ADC Multi-Epoch),0.545832997886464
Static PQ (Pure ADC),0.6681250088149682
AO-PQ (Pure ADC Multi-Epoch),0.5339589988579974
Static PQ (Pure ADC),0.6845829921076074
AO-PQ (Pure ADC Multi-Epoch),0.5748749972553924
Static PQ (Pure ADC),0.6434169918065891
AO-PQ (Pure ADC Multi-Epoch),0.5066250014351681
Static PQ (Pure ADC),0.6489999941550195
AO-PQ (Pure ADC Multi-Epoch),0.5027500010328367
Static PQ (Pure ADC),0.6995410076342523
AO-PQ (Pure ADC Multi-Epoch),0.8461249963147566
Static PQ (Pure ADC),0.687542007653974
AO-PQ (Pure ADC Multi-Epoch),0.5712080019293353
Static PQ (Pure ADC),0.6899159925524145
AO-PQ (Pure ADC Multi-Epoch),0.5498749960679561
Static PQ (Pure ADC),0.6816670065745711
AO-PQ (Pure ADC Multi-Epoch),0.47900000936351717
Static PQ (Pure ADC),0.6908749928697944
AO-PQ (Pure ADC Multi-Epoch),0.45700000191573054
Static PQ (Pure ADC),0.7011660054558888
AO-PQ (Pure ADC Multi-Epoch),0.4771249950863421
Static PQ (Pure ADC),0.6873750098748133
AO-PQ (Pure ADC Multi-Epoch),0.42475000373087823
Static PQ (Pure ADC),0.6590419943677261
AO-PQ (Pure ADC Multi-Epoch),0.4775830020662397
Static PQ (Pure ADC),0.6665840046480298
AO-PQ (Pure ADC Multi-Epoch),0.45787500857841223
Static PQ (Pure ADC),0.6850839999970049
AO-PQ (Pure ADC Multi-Epoch),0.4844590002903715
Static PQ (Pure ADC),0.673250004183501
AO-PQ (Pure ADC Multi-Epoch),0.4304589965613559
Static PQ (Pure ADC),0.7019159966148436
AO-PQ (Pure ADC Multi-Epoch),0.5262920021777973
Static PQ (Pure ADC),0.6704170082230121
AO-PQ (Pure ADC Multi-Epoch),0.4661250131903216
Static PQ (Pure ADC),0.7150000019464642
AO-PQ (Pure ADC Multi-Epoch),0.5412090104073286
Static PQ (Pure ADC),0.7207500020740554
AO-PQ (Pure ADC Multi-Epoch),0.6731660105288029
Static PQ (Pure ADC),0.635374992270954
AO-PQ (Pure ADC Multi-Epoch),0.42637500155251473
Static PQ (Pure ADC),0.6890829972689971
AO-PQ (Pure ADC Multi-Epoch),0.8547089964849874
Static PQ (Pure ADC),0.6632090080529451
AO-PQ (Pure ADC Multi-Epoch),0.5896660004509613
Static PQ (Pure ADC),0.7165419956436381
AO-PQ (Pure ADC Multi-Epoch),0.4766249912790954
Static PQ (Pure ADC),0.7704590098001063
AO-PQ (Pure ADC Multi-Epoch),0.6225420074770227
Static PQ (Pure ADC),0.6771249900339171
AO-PQ (Pure ADC Multi-Epoch),0.5211660027271137
Static PQ (Pure ADC),0.6430840003304183
AO-PQ (Pure ADC Multi-Epoch),0.5798750062240288
Static PQ (Pure ADC),0.6494169938378036
AO-PQ (Pure ADC Multi-Epoch),0.5624170007649809
Static PQ (Pure ADC),0.6455830007325858
AO-PQ (Pure ADC Multi-Epoch),0.476166998851113
